,index,C,Mn,Si,Cr,Ni,Mo,V,Co,Al,W,Cu,Nb,Ti,B,N,P,S,Ms (K),Payson_Savage,Andrews_2,Capdevila,pre_1,index_clean,pre_3,predicted_3
0,0,0.37,0.84,0.36,0.0,1.4,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,601.0,594.306,596.9001,599.2020000000001,601.2416822420649,0,601.2416822420649,602.8182181458957
1,1,0.41,0.76,0.35,0.0,4.45,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,538.584,538.3182999999999,537.957,511.66217589940095,0,511.66217589940095,512.1103524113995
2,2,1.19,0.31,0.29,4.54,0.0,5.1,3.29,12.27,0.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,110.90100000000001,181.43158999999997,526.1336000000001,473.6820020275323,0,473.6820020275323,530.3327564886843
3,3,0.85,0.04,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,501.4675,554.4514999999999,505.69350000000003,478.58897508907415,0,478.58897508907415,483.8027576345408
4,4,0.15,1.3,0.27,0.15,0.15,0.04,0.13,0.0,0.02,0.0,0.19,0.0,0.0,0.0,0.01,0.01,0.009,651.0,671.139,705.9540000000001,669.239,650.7510008583988,0,650.7510008583988,655.2948724226717
5,6,0.4,0.8,0.33,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.021,603.0,606.2979999999999,608.285,615.791,601.7431159940274,0,601.7431159940274,602.7667067468739
6,7,0.091,1.0,0.16,9.3,0.0,0.98,0.19,2.8,0.0,0.0,0.0,0.041,0.0,0.0,0.052,0.0,0.0,587.0,438.73629999999997,812.1975970000001,647.3494,585.7319916982829,0,585.7319916982829,589.9550812408713
7,8,0.69,1.41,0.7,0.05,0.03,0.0,0.19,0.0,0.005,0.0,0.03,0.0,0.0,0.0,0.007,0.03,0.009,486.0,496.9130000000001,504.24215000000004,500.82800000000015,486.7339073545738,0,486.7339073545738,490.84751286908147
8,9,0.07,1.5,0.37,0.039,0.49,0.021,0.004,0.0,0.045,0.0,0.039,0.027,0.011,0.0,0.0,0.0,0.0,717.0,686.3236999999999,738.9157520000001,682.8816,690.2459598648298,0,690.2459598648298,683.6073507720656
9,10,0.5,0.32,0.27,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.9277778,572.803,583.036,590.4710000000001,590.257398775758,0,590.257398775758,580.1410406010189
11,12,0.4,1.39,1.37,0.76,1.34,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.021,519.0,534.5979999999997,562.1795999999999,553.0010000000001,517.2744601687084,0,517.2744601687084,518.0051190741198
12,14,0.44,0.75,0.26,1.7,0.17,0.08,0.09,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.016,0.019,574.0,553.8539999999999,575.5483999999999,584.542,572.6340903782327,0,572.6340903782327,573.4220936028398
13,15,0.23,0.68,0.47,0.96,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.009,698.0,640.3309999999999,677.02562,659.3710000000001,697.8073465745941,0,697.8073465745941,698.9394109730011
14,16,0.78,1.95,1.49,0.97,0.0,0.24,0.0,1.6,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,413.9199999999999,416.20514000000003,452.56800000000004,473.4886504005592,0,473.4886504005592,475.0168726758768
15,17,0.6,0.49,0.35,14.52,0.17,0.57,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,149.00599999999997,191.02980000000014,431.889,444.4240320833314,0,444.4240320833314,496.6068087823648
16,19,0.41,0.84,0.34,0.35,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.018,607.0,592.18,599.5074999999999,608.2330000000001,608.1718376107963,0,608.1718376107963,608.0315459281012
17,20,0.38,1.63,0.3,0.02,0.01,0.12,0.07,0.0,0.021,0.0,0.01,0.0,0.0,0.0,0.0,0.018,0.016,638.0,592.0399999999998,598.5349399999999,594.8149999999998,636.3778128276982,0,636.3778128276982,635.889171513891
18,21,0.17,0.6,0.14,3.25,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,600.222,713.2942999999999,664.7630000000001,686.0836812125393,0,686.0836812125393,654.9103291861807
19,22,0.34,0.5,0.2,1.8,4.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,524.777,558.7639999999999,561.5360000000002,567.1300165011365,0,567.1300165011365,577.5501777775904
20,23,0.37,0.83,0.35,0.87,1.7,1.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,557.673,576.6392099999998,588.6339999999999,584.4832081172912,0,584.4832081172912,581.7269712198932
21,24,0.37,1.35,0.24,0.45,0.75,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,579.997,592.4526500000001,591.4730000000001,590.4432814361733,0,590.4432814361733,589.557858986563
22,25,0.41,0.71,0.25,1.06,0.22,0.02,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,628.0,582.421,597.6970899999999,599.824,626.79598450297,0,626.79598450297,625.2370347079058
23,26,0.23,0.65,0.3,0.12,0.05,0.5,0.03,0.0,0.051,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,697.0,664.5129999999999,676.0892899999999,668.7600000000001,699.8886713357568,0,699.8886713357568,702.1568059353367
24,27,0.39,0.84,1.49,0.73,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,577.9599999999999,604.82658,593.6280000000002,596.9182111664742,0,596.9182111664742,595.9035186601714
25,28,0.16,1.12,0.22,0.99,0.12,0.02,0.01,0.0,0.015,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,673.0,651.8919999999998,707.3365599999998,665.0809999999999,671.2856012663184,0,671.2856012663184,671.4765607939777
26,29,0.41,0.84,0.35,0.35,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,595.177,602.1675,607.416,607.4189697652408,0,607.4189697652408,607.3658369266701
27,30,0.37,0.83,0.35,0.87,1.7,1.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.006,560.0,557.673,576.6392099999998,588.6339999999999,584.6492611400594,0,584.6492611400594,581.3244907178359
28,31,0.1,1.5,0.37,0.0,0.0,0.0,0.02,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,686.323,731.295,682.6750000000001,750.199292746801,0,750.199292746801,751.2682140002333
29,32,0.37,0.85,0.37,0.74,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.022,619.0,601.6650000000001,617.16167,614.325,620.4291006655104,0,620.4291006655104,619.1430570823111
30,33,0.13,0.51,0.31,1.5,1.55,0.06,0.0,0.0,0.01,0.0,0.22,0.0,0.0,0.0,0.0,0.023,0.009,713.0,642.204,707.7398499999998,663.339,712.8836238984878,0,712.8836238984878,713.2170742649995
31,34,0.34,0.62,0.27,1.22,2.8,0.5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,554.5029999999999,579.3325199999999,582.2910000000002,586.0513455231066,0,586.0513455231066,585.5044055131376
32,35,0.05,1.82,0.39,0.0,0.0,0.0,0.06,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,647.0,691.28,756.5360000000001,687.7230000000001,655.5302884105897,0,655.5302884105897,651.2663647158943
33,36,0.17,1.54,0.44,0.01,0.02,0.47,0.14,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.006,0.0,0.0,732.0,656.216,690.92468,659.848,731.1587569571261,0,731.1587569571261,731.594951823792
34,37,0.4,0.85,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,597.64,614.3599999999999,591.7750000000001,608.7819826132974,0,608.7819826132974,598.8510149296641
35,38,0.37,0.89,0.28,0.63,1.24,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.75,583.349,595.96379,594.8730000000002,591.2870600960132,0,591.2870600960132,590.4079302312413
36,39,1.1,0.04,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,422.29249999999996,546.274,430.0435,431.3913506011575,0,431.3913506011575,438.63463159391546
37,40,0.12,0.47,0.31,2.16,0.16,0.88,0.17,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.014,0.01,651.0,642.466,733.69628,688.678,704.218647070708,0,704.218647070708,726.8963659479797
38,41,0.14,0.45,0.26,4.66,0.13,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,571.906,739.7594599999999,662.008,712.1191342409189,0,712.1191342409189,675.4202057500668
39,43,0.02,0.0,0.0,0.0,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.8,513.0450000000001,520.4798000000001,506.99,553.5293390435562,0,553.5293390435562,559.441064712836
40,44,0.45,0.7,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,578.4250000000001,587.3,597.71,578.3993418375653,0,578.3993418375653,581.6427907937714
41,46,0.78,1.61,0.48,0.0,0.0,0.0,0.16,0.0,0.018,0.0,0.18,0.0,0.0,0.0,0.018,0.0,0.0,651.0,466.0829999999999,474.04309999999987,469.91200000000003,643.5306448678583,0,643.5306448678583,633.7041527499127
43,48,0.15,0.57,0.28,0.63,0.91,0.61,0.3,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.6666666666666,662.9739999999999,697.8570500000001,678.0590000000002,694.747743633243,0,694.747743633243,693.8196842269551
44,49,0.38,0.82,1.48,0.72,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.019,607.0,579.4069999999999,607.0550399999998,598.0999999999999,605.4544737795678,0,605.4544737795678,606.8097446006747
46,51,0.92,0.93,0.3,0.57,0.9,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,415.178,448.4889600000001,433.05899999999997,437.6093396577504,0,437.6093396577504,419.42950128903686
47,52,0.13,1.16,0.31,0.23,0.01,0.27,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.018,0.017,734.0,679.2519999999998,717.8398599999999,683.193,732.2280013499923,0,732.2280013499923,732.3816394037617
48,53,0.41,1.42,1.42,0.78,1.37,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,534.259,560.9139200000001,546.48,522.2396320508324,0,522.2396320508324,522.3462012938995
49,54,0.16,1.42,0.44,0.0,0.0,0.0,0.03,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,669.208,701.9803999999999,665.952,710.3567381603978,0,710.3567381603978,713.2126173941474
50,55,0.16,1.12,0.22,0.99,0.12,0.02,0.01,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.008,669.0,651.8919999999998,707.3365599999998,667.5669999999999,670.1317743004815,0,670.1317743004815,670.9303656193866
51,56,0.2,1.2,0.53,0.1,0.0,0.0,0.0,0.0,0.001,0.0,0.17,0.0,0.0,0.0,0.0,0.032,0.03,703.0,660.0869999999999,686.218,656.464,702.5907459373502,0,702.5907459373502,700.4453227986464
52,57,0.12,0.47,0.31,2.16,0.16,0.88,0.17,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,651.0,642.466,733.69628,688.678,705.055856028163,0,705.055856028163,727.3693637187379
53,58,0.7,1.91,0.35,0.98,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,440.088,433.81089999999995,483.4970000000001,404.2038732085336,0,404.2038732085336,418.155626958138
54,59,0.22,1.0,0.28,1.33,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,626.2189999999999,678.05804,651.7310000000001,647.061912862539,0,647.061912862539,646.5478699913208
55,60,0.76,0.29,0.22,0.11,0.07,0.02,0.02,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.008,0.008,500.5,514.81,545.07624,518.1459999999998,501.33401057611013,0,501.33401057611013,501.2514432559168
56,61,0.4,0.84,1.5,0.74,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.019,598.0,579.954,605.5464,589.1680000000001,598.0924721844655,0,598.0924721844655,599.441375048787
57,62,0.4,0.85,0.2,1.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,582.3249999999999,598.8679999999999,605.6250000000001,586.198798963951,0,586.198798963951,592.6119714035805
58,63,0.36,0.83,0.36,0.0,2.6,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,577.5440000000001,580.2339999999999,582.662,586.2327709418075,0,586.2327709418075,585.3826486744953
59,64,0.32,0.61,0.28,1.52,3.22,0.22,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.5,548.813,581.8653599999999,578.19,586.2803067000718,0,586.2803067000718,581.9738961357365
60,65,0.67,1.39,0.75,0.03,0.32,0.0,0.19,0.0,0.002,0.0,0.4,0.0,0.0,0.0,0.01,0.015,0.009,473.0,499.071,506.14659,497.9500000000001,474.01604046513756,0,474.01604046513756,478.80213011116797
61,66,0.16,0.8,0.2,1.05,1.8,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,631.603,681.6214,649.539,689.8392263828642,0,689.8392263828642,692.1190959786934
62,69,0.5,0.85,0.25,1.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,552.378,561.6225,574.8930000000001,571.4972194396435,0,571.4972194396435,560.2803873180824
63,70,0.39,1.45,0.37,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.019,596.0,590.7059999999999,596.39745,597.6270000000001,597.1364537475921,0,597.1364537475921,597.7918863196746
64,71,0.38,0.8,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,615.851,617.5738,621.654,605.7175736503203,0,605.7175736503203,609.9726163415053
65,72,0.004,0.03,0.075,0.0,22.4865081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059964022,0.0,0.002,0.0,0.0,444.2611111,393.42701472999994,403.31090510999996,387.70806553999995,431.3700805919871,0,431.3700805919871,352.79150817243146
66,73,1.42,2.16,1.62,2.57,5.35,1.29,0.7,0.0,0.077,8.88,0.98,0.23,0.18,0.006,0.05,0.044,0.054,769.0,-41.25199999999997,49.32456000000005,190.97300000000004,770.738265221346,0,770.738265221346,758.4876111745491
67,74,0.22,0.6,0.3,1.15,0.13,0.6,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,638.2649999999999,678.805,663.965,663.0487375496236,0,663.0487375496236,677.898025289277
68,75,0.2,0.8,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,657.6099999999999,692.9739999999998,669.1800000000001,692.0348623244872,0,692.0348623244872,685.0205928782657
69,76,0.64,0.73,0.82,1.26,0.05,0.0,0.16,0.0,0.006,0.0,0.03,0.0,0.0,0.0,0.012,0.014,0.011,469.0,500.088,514.2507599999999,523.925,469.25770308381186,0,469.25770308381186,475.43501797679033
70,77,0.69,3.47,1.47,0.97,0.0,0.24,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,392.02900000000005,371.72657000000004,428.4320000000001,394.6841529531058,0,394.6841529531058,378.3073247283422
71,78,0.19,1.2,0.42,0.08,0.06,0.0,0.0,0.0,0.001,0.0,0.21,0.0,0.0,0.0,0.0,0.025,0.025,703.0,664.0289999999999,689.77018,659.8149999999999,702.2868927844482,0,702.2868927844482,698.7548135562042
72,79,0.19,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,659.7069999999999,686.5361999999999,657.9060000000001,702.199905779642,0,702.199905779642,689.7632475792591
73,80,0.35,0.65,0.23,1.11,0.23,0.05,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.026,0.013,633.0,601.753,622.94165,619.4540000000001,632.308637379533,0,632.308637379533,633.2977042450913
74,81,0.41,0.74,0.4,0.75,4.56,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,515.786,527.3186000000001,529.3910000000001,507.7847934177945,0,507.7847934177945,507.8234376733729
75,82,0.32,0.61,0.28,0.63,3.22,0.22,0.025,0.0,0.0,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,583.0,571.7789999999999,587.76784,585.9390000000001,582.3908858265202,0,582.3908858265202,587.8898025248511
76,83,0.41,1.41,1.41,0.78,1.36,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,532.317,559.19107,547.649,518.099561180607,0,518.099561180607,517.576748528725
77,84,0.004,0.03,0.075,0.0,22.27061269,1.019499159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,427.5944444,385.71602741209995,397.2742955285,393.7387273276,401.183438408298,0,401.183438408298,354.37677070034437
78,87,0.2,1.45,0.3,0.11,0.1,0.02,0.08,0.0,0.01,0.0,0.14,0.0,0.0,0.0,0.01,0.0,0.0,669.0,652.145,680.7777999999997,650.787,668.6462829099839,0,668.6462829099839,668.8220215342795
79,88,0.75,0.7,0.0,0.75,1.35,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,464.48999999999995,477.4849999999999,487.46500000000003,514.5903798921983,0,514.5903798921983,499.86100580622264
80,89,0.39,0.75,0.26,0.94,0.19,0.03,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.01,0.0,0.0,660.0,591.0379999999999,606.3937900000001,605.645,658.4504960131178,0,658.4504960131178,651.8910104850667
81,90,0.11,1.23,0.31,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.031,0.018,730.0,692.813,728.27175,688.781,724.1125019325752,0,724.1125019325752,726.2139044627007
82,91,0.2,0.7,0.57,1.18,0.23,1.15,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,629.663,680.1544,662.4350000000002,679.3506086366847,0,679.3506086366847,672.9207747721666
83,92,0.55,0.78,1.62,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,532.503,553.8904,543.559,532.620573371528,0,532.620573371528,530.0292026011584
84,93,0.36,1.47,0.41,0.76,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,577.858,600.5100399999999,598.773,596.153334293935,0,596.153334293935,597.0493578425685
85,94,0.36,0.63,0.19,0.0,1.84,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.9638889,601.669,600.696,603.239,601.963029909971,0,601.963029909971,602.2469426951542
87,98,0.093,0.49,0.41,9.08,0.23,0.92,0.25,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,455.25190000000003,808.1284340000001,632.80016,681.5161902487885,0,681.5161902487885,637.9115070872424
88,99,1.06,0.97,0.28,1.05,0.13,0.03,0.0,0.0,0.0,1.15,0.25,0.0,0.0,0.0,0.0,0.016,0.018,518.0,356.47999999999996,413.3040999999999,403.95599999999996,517.5038571568773,0,517.5038571568773,519.2785332979263
89,100,0.18,0.53,0.26,1.0,0.0,0.96,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,656.053,697.5317,683.1480000000001,694.8352999655865,0,694.8352999655865,694.5432931832187
90,101,0.36,0.49,0.25,1.54,0.21,0.03,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,613.0,592.2940000000001,619.36916,617.717,613.6496636721539,0,613.6496636721539,614.0205805331731
91,102,0.15,0.92,0.0,0.5,0.88,0.46,0.06,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,673.0,660.207,695.4035,669.0880000000001,691.6000885149801,0,691.6000885149801,694.1705460471865
92,104,0.4,0.74,0.4,0.75,0.78,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,582.0789999999998,595.009,595.1650000000002,584.6254956026507,0,584.6254956026507,584.7942734641324
93,105,0.38,0.79,1.37,0.16,0.16,0.0,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011,0.022,628.0,603.0699999999999,618.46642,599.9630000000001,627.8221823350116,0,627.8221823350116,630.913827149027
95,107,0.24,1.06,0.21,0.79,0.18,0.02,0.1,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.014,0.02,690.5,633.223,666.5406399999998,644.203,689.5381795245913,0,689.5381795245913,688.6906873524679
97,109,0.3,0.5,0.25,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,627.595,650.875,646.0750000000002,639.9667230463285,0,639.9667230463285,647.5348187723293
98,110,0.13,0.5,0.2,0.85,3.4,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,629.601,671.3899999999999,643.089,675.4961883942849,0,675.4961883942849,664.139775813662
99,111,1.42,0.61,0.37,1.37,0.0,0.0,0.18,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,493.0,259.83,406.5564599999999,297.83200000000005,493.78785698996774,0,493.78785698996774,491.8702259113354
100,112,0.51,0.72,0.27,0.94,0.15,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.5,554.3679999999999,562.98946,573.191,575.465298378009,0,575.465298378009,575.8806844730508
102,114,0.13,0.6,0.29,0.98,0.01,0.31,0.2,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,717.0,676.8279999999999,727.3240599999999,693.927,717.85322094665,0,717.85322094665,715.4549088373833
103,115,0.37,0.85,0.37,0.0,1.44,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,611.0,595.7470000000001,598.14455,597.5350000000001,609.7828968681362,0,609.7828968681362,610.5034962899031
104,116,0.37,0.62,0.29,1.19,0.13,0.59,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,589.204,611.12892,617.7280000000001,645.4324721454154,0,645.4324721454154,633.5735059519457
105,117,0.16,1.42,0.44,0.0,0.0,0.0,0.03,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.021,712.0,669.208,701.9803999999999,665.952,712.9875481549594,0,712.9875481549594,712.0188927010006
106,118,0.36,0.85,0.37,1.52,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,577.82,609.3734799999999,611.561,608.5164365683368,0,608.5164365683368,608.377221971339
107,119,0.004,0.03,0.075,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,402.5944444,354.7917,364.21289199999995,349.30409999999995,388.95302841342135,0,388.95302841342135,344.6043361323894
108,121,0.33,0.39,0.16,1.09,3.6,0.72,0.12,0.0,0.009,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,564.0,554.362,574.44353,581.3379999999999,564.2044146700998,0,564.2044146700998,562.7653626824474
109,122,0.35,0.86,1.55,1.21,0.21,0.58,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,571.7789999999999,612.1234000000001,596.6360000000001,590.9567823191265,0,590.9567823191265,596.306117151387
110,123,0.3,0.91,0.31,0.52,0.61,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.8527778,616.766,634.5908999999999,626.7330000000001,624.9647519386708,0,624.9647519386708,623.4138966144264
111,124,0.1,2.0,1.09,1.8,0.0,0.65,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,604.426,736.3770000000001,642.475,617.5390754205523,0,617.5390754205523,616.1886203477791
112,125,0.38,1.49,0.25,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.75,594.761,599.9665,600.977,602.0737496096747,0,602.0737496096747,602.2734762561666
113,126,0.43,1.35,0.24,0.45,0.75,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,560.9949999999999,568.07195,573.3170000000001,576.6853012524838,0,576.6853012524838,577.3741416274526
114,127,0.35,0.65,0.13,0.55,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.75,601.618,610.69025,610.5380000000001,610.1675496847465,0,610.1675496847465,600.9221226680507
115,128,0.4,0.75,0.23,0.65,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,578.0619999999998,587.4239999999999,589.51,578.082732580023,0,578.082732580023,573.7831547841836
116,129,0.3,0.46,0.24,1.44,2.06,0.37,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,623.0,580.5169999999999,612.9808,607.48,620.9241881386134,0,620.9241881386134,616.4598251186359
117,130,0.58,0.65,0.3,0.12,0.05,0.5,0.03,0.0,0.051,0.0,0.08,0.0,0.0,0.0,0.0,0.013,0.03,564.5,553.668,559.9533399999998,562.85,566.9761606042542,0,566.9761606042542,568.8338375034986
118,131,0.12,0.65,0.26,1.16,0.01,1.02,0.26,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,738.0,665.7779999999999,726.46888,695.96,736.2419686852298,0,736.2419686852298,738.2910168207549
119,132,0.32,0.4,0.4,1.43,3.3,0.33,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,554.4189999999999,584.87004,582.6130000000002,579.2708400165789,0,579.2708400165789,547.8523448850879
120,133,0.41,0.76,0.32,0.77,3.59,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,529.2090000000001,540.78098,546.3910000000001,514.05286267275,0,514.05286267275,511.8140660236086
121,135,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0071428571429,575.6959999999999,587.7048,576.588,605.4084753845102,0,605.4084753845102,603.922687490699
